"cdentite";"lbstationhydro";"typestation";"dtmiseservice";"dtfermeture";"longitude";"latitude"
"4030001001";La rivière Sainte-Suzanne [Bras Principal] à Sainte-Suzanne [En aval du bassin Ravine Creuse];STD;2018-01-01 00:00:00;;55.57839267148781;-20.960661971520437
"4031000101";La rivière des Pluies [Bras Principal] à Saint-Denis [Pont Desbassyns];STD;2006-08-27 00:00:00;;55.5096354267366;-20.916416213714538
"4031000201";La rivière des Pluies [Bras Principal] à Saint-Denis [Piton Tanan];STD;2012-10-04 00:00:00;;55.68834393019995;-20.971101269195056
"4031000601";La ravine Mère Canal à Sainte-Marie;STD;2005-12-30 00:00:00;;55.51839197826003;-20.975236883898756
"4032000101";La ravine des Patates à Durand [Bras principal] à Saint-Denis;STD;2007-02-01 00:00:00;;55.472893067839344;-20.89334564265851
"4032000201";La ravine du Butor [Bras principal] à Saint-Denis;STD;2005-11-26 00:00:00;;55.464660969411185;-20.888041596189854
"4032000301";La rivière Saint-Denis [Bras principal] à Saint-Denis [Seuil Bourbon];STD;2002-10-22 00:00:00;;55.44532997079922;-20.88345865549025
"4032000401";La rivière Saint-Denis [Bras principal] à Saint-Denis [Amont prise d'eau Bellepierre];STD;1999-11-04 00:00:00;;55.433358101857316;-20.908028149528633
"4040000101";La rivière des Galets [Bras Principal] à Saint-Paul;STD;2006-12-19 00:00:00;;55.403954008934086;-21.02099439277736
"4041000101";Le bras Sainte-Suzanne [Affluent] à la Possession [Prise ILO];STD;2004-02-20 00:00:00;;55.40611929807006;-20.992858756805752
"4041000201";La rivière des Galets à la Possession - îlet Flamand;STD;2014-11-01 00:00:00;;55.38388378271347;-20.997951494158396
"4050000101";L'étang Saint-Paul [Etang] à Saint-Paul;STD;2007-12-21 00:00:00;;55.288710267636006;-20.9899577715549
"4050000201";La ravine Bernica [Bras Principal] à Saint-Paul;STD;1976-01-06 00:00:00;;55.30959596133761;-21.058356114078798
"4051000101";La ravine Saint-Gilles [Bras principal] à Saint-Paul [Pont RN 1a];STD;2006-08-27 00:00:00;;55.229631107736466;-21.05232765204747
"4051000301";La ravine Saint-Gilles [Bras Principal] à Saint-Paul [Le Verrou];STD;1988-11-18 00:00:00;;55.23822688482469;-21.048767935110984
"4051000302";La ravine Saint-Gilles [Bras Principal] à Saint-Paul [Le Verrou] - Verrou;STD;1988-11-18 00:00:00;;55.23822688482469;-21.048767935110984
"4051000401";La ravine du Grand Étang [Bras Principal] à Saint-Leu [Pont du Centre-Ville];STD;1900-01-01 00:00:00;;55.28793495228996;-21.16859583050919
"4051000501";La ravine du Grand Étang [Bras Principal] à Saint-Leu [Pont de la RN 1A];STD;1900-01-01 00:00:00;;55.290258952880826;-21.168312239488717
"4051000601";La ravine du Petit Étang [Bras Principal] à Saint-Leu [Pont du Centre-Ville];STD;1900-01-01 00:00:00;;55.288075394629416;-21.169780505565093
"4061000101";Le bras de Sainte-Suzanne au Tampon;STD;2009-08-10 00:00:00;;55.534590443776665;-21.181247244242975
"4062000101";La ravine des Cabris [Bras Principal] à Saint-Pierre [Pont de la RN 1];STD;2005-11-26 00:00:00;2016-05-01 00:00:00;55.44289490563426;-21.31668884186214
"4062000201";La ravine des Cabris [Bras Principal] à Saint-Pierre [Pont de la RN 3];STD;2016-09-19 00:00:00;;55.49793215727593;-21.27750735476126
"4062000301";La ravine Blanche [Bras Principal] à Saint-Pierre [Abattoir ZI n°1];STD;2007-06-14 00:00:00;;55.4587901091025;-21.33339254458251
"4062000401";La ravine Blanche [Bras Principal] à Saint-Pierre [Pont de la RD 3];STD;2017-01-25 00:00:00;2019-01-01 00:00:00;55.51364426126146;-21.27624662586215
"4062000501";La ravine Blanche [Bras Principal] au Tampon [Plaine des Cafres];STD;1979-03-14 00:00:00;;55.593253499193594;-21.215006657032923
"4062000601";La ravine Blanche [Bras Principal] à Saint-Pierre [La Chatoire];STD;1997-12-10 00:00:00;2007-03-01 00:00:00;55.503628871231506;-21.284079939068025
"4062000701";La ravine Blanche [Bras principal] au Tampon [Pont de la RN 3];STD;2019-06-18 00:00:00;;55.524877780119226;-21.26598437869326
"4062000801";La rivière d'Abord [Bras Principal] à Saint-Pierre [Mon Caprice];STD;2022-08-23 00:00:00;;55.50072667373558;-21.308904013787014
"5041000101";Le Maroni à Apatou [Langa Tabiki];STD;1951-11-27 00:00:00;;-54.437026295590115;4.986284467072824
"5061000101";Le Maroni à Saint-Laurent-du-Maroni - Au port;STD;2018-09-20 00:00:00;;-54.03617071475956;5.493567717628757
"5063000101";"La crique Balaté (Branche Ouest); crique Balaté à Saint-Laurent-du-Maroni [Balaté]";STD;1989-09-06 00:00:00;1992-12-08 00:00:00;-54.03389134882155;5.465312071770135
"5143000101";"La Tapanahoni; Tapanahoni supérieure à Grand-Santi [Kio Konde]";STD;2021-10-19 20:00:00;;-54.56086540527459;4.206879105046441
"5220000101";Le Maroni [Lawa] à Maripasoula [Taluen];STD;2013-10-16 00:00:00;;-54.05212384194841;3.3844272616171227
"5221000101";Le Maroni [Le Lawa] à Maripasoula;STD;1953-08-07 00:00:00;;-54.02446603646319;3.6475864944341128
"5221000201";Le Maroni [Lawa] à Papaichton;STD;2016-02-23 00:00:00;;-54.142595126189356;3.8054350125118077
"5241000101";Le Maroni [Le Lawa] à Grand-Santi;STD;1953-08-01 00:00:00;;-54.381705872940856;4.271536888806486
"5423000101";Le Maroni [La Litani] à Maripasoula [Kalewat];STD;1972-12-14 00:00:00;1978-07-09 00:00:00;-54.18961618754453;3.1999261678166424
"5424000101";Le Maroni [La Litani] à Maripasoula;STD;1973-12-10 00:00:00;1977-09-06 00:00:00;-54.119527323650956;3.2794670726680573
"5424000102";Le Maroni [La Litani] à Maripasoula;STD;1968-11-13 00:00:00;2006-08-08 00:00:00;-54.07183017241047;3.295289409333969
"5471000101";La Malani à Maripasoula [Aloupata];STD;1972-12-12 00:00:00;1978-06-04 00:00:00;-54.0886776562139;3.2256219945792446
"5522000101";La Tampok à Maripasoula [Degrad Roche];STD;1951-03-01 00:00:00;;-53.83288166776013;3.405833417336507
"5522000102";La Tampok à Maripasoula [Degrad Roche] - Cayode;STD;2004-02-19 00:00:00;2006-02-06 00:00:00;-53.93017289146234;3.393217088618599
"6000000101";L'Oyapock à Camopi - Camopi;STD;1961-07-20 00:00:00;1970-01-01 00:00:00;-52.32699646996241;3.1716889013018292
"6000000102";L'Oyapock à Camopi - Mokata;STD;2020-05-07 00:00:00;;-52.322583446915765;3.171667805033692
"6020000101";L'Oyapock à Saint-Georges [Saut Maripa];STD;1953-04-22 00:00:00;;-51.88475694807415;3.8016678153428898
"6122000101";La Camopi à Camopi [Bienvenue];STD;1953-09-04 00:00:00;1977-02-12 00:00:00;-52.3670465700797;3.1786912041824054
"6122000201";La Camopi à Camopi [Saut Mombin];STD;1970-01-01 00:00:00;1970-02-01 00:00:00;-52.383245609694754;3.1807949632076817
"6122000301";La Camopi à Camopi [Saut Chien];STD;2016-03-09 00:00:00;;-52.48804399482954;3.1760903123328386
"6201000101";[Oyapock à Trois Sauts] à Camopi - Oyapock à Trois Sauts;STD;2023-02-13 00:00:00;;-52.872735354791125;2.2583863097000885
"6242000101";L'Oyapock à Camopi [Alikoto];STD;2016-03-10 00:00:00;;-52.33064403597263;3.081554737904038
"7022000101";La Mana à Mana [Saut Chien];STD;1970-11-15 00:00:00;1976-12-29 00:00:00;-53.722771782422484;4.878134131207023
"7050000101";La Mana à Mana [Saut Sabbat];STD;1953-04-08 00:00:00;;-53.67267909921793;5.384362248053286
"8011000101";L'Approuague à Régina [Saut Grand Kanori];STD;1953-08-07 00:00:00;1976-04-20 00:00:00;-52.66973188666533;3.6167104073678176
"8031000101";L'Approuague à Régina [Pierrette];STD;1959-01-01 00:00:00;2005-07-23 00:00:00;-52.560331984997596;4.019507258823028
"8032000101";L'Approuague à Régina [Saut Athanase];STD;1991-12-19 00:00:00;;-52.321934052649766;4.1878125331538225
"9003000101";Le Sinnamary à Saint-Élie [Saut Dalles];STD;1990-10-30 00:00:00;;-52.8867538640632;4.549414056066043
"9011000101";Le Koursibo à Saint-Élie [Saut l'Autel];STD;1990-10-29 00:00:00;;-53.110283096892125;4.741412714821742
"9012000101";La crique Leblond à Saint-Élie [Crique Leblond];STD;1993-04-28 00:00:00;;-53.15272542200186;4.732530655736041
"9020000101";Le Koursibo à Saint-Élie [Adieu Vat];STD;1953-07-14 00:00:00;1977-01-01 00:00:00;-53.01236436768264;4.882972746310482
"9023000101";Le Sinnamary à Saint-Élie [Saut Tigre];STD;1968-11-20 00:00:00;1993-03-25 00:00:00;-53.03357645008398;4.966962884511688
"9024000101";Le Sinnamary à Sinnamary [Petit Saut] - amont;STD;1982-01-01 00:00:00;1993-03-25 00:00:00;-53.04436216293763;5.066750236169602
"9024000102";Le Sinnamary à Sinnamary [Petit Saut] - aval;STD;1989-10-12 00:00:00;2004-01-01 00:00:00;-53.05834266429052;5.071379993155921
"9024000201";La crique Grégoire à Sinnamary - Grande Chute (station 1);STD;1968-05-01 00:00:00;1979-01-01 00:00:00;-53.07121581442003;5.090595639569134
"9024000202";La crique Grégoire à Sinnamary - Station 3;STD;1970-04-03 00:00:00;1977-01-01 00:00:00;-53.053170915951384;5.092407373741343
"9024000203";La crique Grégoire à Sinnamary - Petit Saut (station 2);STD;1968-01-01 00:00:00;1976-12-30 00:00:00;-53.048525889824724;5.094754722410377
"9024000301";La crique Toussaint à Sinnamary [Crique Toussaint];STD;1989-10-05 00:00:00;1998-11-15 00:00:00;-53.00384966749811;5.35882274948456
"9104000101";Le Mahury [La Comté] à Roura [Saut Bief];STD;1969-11-20 00:00:00;;-52.5106776587888;4.535551790801306
"9110000101";L'Orapu à Roura [Saut Bernard];STD;1995-10-26 00:00:00;;-52.38596817264011;4.4579592502652945
"9111000101";La rivière de Kounana à Roura [Degrad Lalanne];STD;1998-03-27 00:00:00;2001-07-03 00:00:00;-52.26259269120217;4.536543915922419
"9120000101";La crique Bellevue [La rivière des Cascades] à Montsinéry-Tonnegrande [Cascade];STD;1988-09-27 00:00:00;1995-12-12 00:00:00;-52.46859518854388;4.754533934325251
"9121000101";La rivière de Tonnégrande à Montsinéry-Tonnegrande - Carbet ONF;STD;1992-10-30 00:00:00;2021-01-12 00:00:00;-52.52105690664202;4.81856575832995
"9121000102";La rivière de Tonnégrande à Montsinéry-Tonnegrande - Bagne annamites;STD;2019-03-26 00:00:00;;-52.53660075640894;4.815266117475125
"9131000101";Le Kourou à Kourou [Roche Léodate];STD;2012-11-13 00:00:00;2020-11-07 00:00:00;-52.790250952883504;4.896442349610279
"9131000102";Le Kourou à Kourou [Roche Léodate] - station amont;STD;2019-05-25 00:00:00;;-52.7921820425983;4.897142475786846
"9133000101";La crique Passoura à Kourou [Pont déviation RN 1];STD;1991-01-01 00:00:00;1995-10-11 00:00:00;-52.69967394559787;5.150361698911084
"9134000101";La crique Karouabo à Kourou [Pont ancienne RN 1 (CSG)];STD;1990-04-02 00:00:00;2005-12-05 00:00:00;-52.78548742763779;5.227193576081587
A021005050;Le Rhin en Suisse [Bâle (Rheinhalle)];STD;1899-12-31 00:00:00;;7.606153157619342;47.556969867030425
A022020001;L'Augraben à Hégenheim;STD;1993-01-25 00:00:00;;7.52898152784537;47.56437679555091
A022065001;Le ruisseau le Liesbach à Blotzheim;STD;1993-01-25 00:00:00;1996-04-12 12:00:00;7.508167694705619;47.58748928132655
A023010001;[Le Liesbach] à Saint-Louis [Langenhaeuser];STD;1993-04-02 00:00:00;1996-04-12 12:00:00;7.545293760634861;47.60357510772999
A023020001;Le ruisseau l'Augraben à Saint-Louis [Michelfelden];STD;1993-02-04 00:00:00;1996-04-12 12:00:00;7.556488473653833;47.596980226482586
A023020101;Le ruisseau l'Augraben à Bartenheim [La Chaussée];STD;1993-01-11 00:00:00;1997-10-14 16:00:00;7.514201614841949;47.63912384240027
A024000101;[bassin contre coulées de boues] à Helfrantzkirch;H;2007-01-01 00:00:00;2019-08-01 00:00:00;7.4029343556546205;47.60351879823494
A026000101;[bassin contre coulées de boues] à Steinbrunn-le-Haut;H;2007-01-01 00:00:00;2019-08-01 00:00:00;7.336371643568549;47.65948706966085
A026000201;Le ruisseau Weiherbachgraben [bassin contre coulées de boues] à Landser;H;2007-01-01 00:00:00;2019-09-01 00:00:00;7.375372559284739;47.683850057470345
A034002201;Le canal du Rhône au Rhin à Sausheim;STD;1997-12-09 00:00:00;2001-10-31 12:00:00;7.402299785017475;47.78966032267759
A034030201;Le canal d'irrigation de la Hardt à Hombourg;STD;1998-04-06 00:00:00;2001-10-31 14:30:00;7.480874861988931;47.758723590457386
A034030301;"Le canal du Rhône au Rhin [canal dit ""déclassé""] à Hirtzfelden";STD;2007-01-01 00:00:00;2022-07-07 00:00:00;7.462997095801723;47.89984278647962
A034030401;"Le canal du Rhône au Rhin [canal dit ""déclassé""] à Obersaasheim";STD;2007-01-01 00:00:00;2022-03-28 00:00:00;7.51493785644034;47.99208884584407
A040000101;Le Rhin en Allemagne [Breisach];STD;1899-12-31 00:00:00;;7.572528242982747;48.043104862772815
A041030001;Le ruisseau le Muhlbach de Schoenau à Schœnau [Ried];STD;2004-07-08 00:00:00;;7.647875257181947;48.22180803772188
A041030101;Le ruisseau le Muhlbach de Schoenau à Baltzenheim;STD;2007-07-16 00:00:00;2019-03-20 00:00:00;7.557677957595614;48.09719003356249
A043030001;Le ruisseau l'Ischert à Sundhouse;STD;2004-03-25 00:00:00;2006-07-08 00:00:00;7.650200649605012;48.26657131330524
A052033001;Le ruisseau le Neuergraben à Diebolsheim;STD;2005-03-30 00:00:00;2017-09-08 00:00:00;7.665814528748056;48.289669244121164
A052034001;Le ruisseau le Neuergraben à Boofzheim;STD;2005-04-07 00:00:00;2015-06-22 13:36:00;7.694716301106617;48.326605248003865
A052055001;Le ruisseau Istergraben à Friesenheim;STD;2004-10-20 00:00:00;2009-06-01 00:00:00;7.677065893775737;48.310351182806905
A053031001;Le ruisseau Muhlbach de Gerstheim à Gerstheim [Les Anges];STD;2006-05-01 00:00:00;2013-04-09 12:00:00;7.711151400236563;48.3951077904131
A053074001;Le ruisseau la Weil à Obenheim;STD;2004-05-06 00:00:00;2019-04-23 10:00:00;7.686697312285157;48.36841837646728
A053074201;Le ruisseau le Heulachgraben [cours d'eau phréatique] à Friesenheim [Ried] - Zelsheim [Ried];STD;2021-05-06 13:10:00;;7.654202061508236;48.296111733693515
A053074301;[le Westerlachgraben] à Friesenheim;STD;2004-10-20 00:00:00;2009-06-01 00:00:00;7.661830933138408;48.30699264965585
A060005050;Le Rhin en Allemagne [Kehl Kronenhof];STD;1899-12-31 00:00:00;;7.804630572452768;48.56318012853615
A060005101;Le Rhin à Strasbourg [EDF - Pont de l'Europe];STD;1969-01-01 00:00:00;1973-12-31 00:00:00;7.796697708687641;48.52550511832795
A061005050;Le Rhin à Strasbourg [Sémaphore nord] - Débitmètre fermé;DEB;2002-10-24 00:00:00;2013-01-01 00:00:00;7.8028709788095085;48.59254033712915
A061005051;Le Rhin à Strasbourg [Sémaphore nord] - Limnimètre;STD;2013-01-01 00:00:00;;7.8028709788095085;48.59254033712915
A100003001;L'Ill à Oltingue [Pont D 21b];STD;2006-09-07 00:00:00;;7.392949429993333;47.48808420462571
A100003101;L'Ill à Oltingue [Huttingue - fermée];STD;1968-01-01 00:00:00;1975-01-01 00:00:00;7.384941496150597;47.478018314558895
A100003201;Le ruisseau le Rainbach [Source] à Ligsdorf - source;STD;2019-01-01 00:00:00;2019-01-02 00:00:00;7.296157592373341;47.46004569437341
A104003001;Le ruisseau le Feldbach à Hirsingue;STD;1968-01-01 00:00:00;1975-01-01 00:00:00;7.253991626349738;47.590251237499295
A105003001;L'Ill à Altkirch;STD;1962-11-20 00:00:00;;7.238848497809399;47.626074856533855
A106000101;Le Thalbach à Berentzwiller;STD;2007-01-01 00:00:00;;7.383929124772693;47.585871011281775
A107020001;Le Thalbach à Wittersdorf;STD;1980-11-14 00:00:00;;7.275242652090608;47.622322286587185
A108003001;L'Ill à Tagolsheim;STD;1969-01-01 00:00:00;1998-01-01 12:00:00;7.265158336222687;47.65260923321565
A108003002;L'Ill à Tagolsheim;STD;2007-01-01 00:00:00;2021-04-23 00:00:00;7.26642784460058;47.654636081794514
A110020001;La Largue à Courtavon;STD;1971-04-01 00:00:00;1981-10-01 12:00:00;7.197513938138115;47.462078541785445
A112010001;La Largue à Friesen;STD;1969-01-01 00:00:00;;7.154840168257905;47.56418885283125
A112010002;La Largue à Friesen - Pont RD 17;STD;2011-06-28 00:00:00;;7.1579630276614274;47.562220645880394
A112020001;La Largue à Dannemarie;STD;1962-10-09 00:00:00;2008-01-10 11:20:00;7.108239939118095;47.63165615771936
A112062201;Le canal du Rhône au Rhin à Valdieu-Lutran;STD;1962-12-18 00:00:00;1998-01-01 16:00:00;7.0570487115481635;47.630391452222604
A113030001;Le Traubach à Traubach-le-Bas - Ancienne;STD;1984-08-31 00:00:00;2001-03-20 10:30:00;7.1045323441041015;47.654860216064286
A113030002;Le Traubach à Traubach-le-Bas;STD;2014-03-24 00:00:00;;7.1045323441041015;47.654860216064286
A115020001;La Largue à Spechbach-le-Bas;STD;2000-10-26 00:00:00;;7.223092969206496;47.662169647752734
A115084001;La Largue à Illfurth;STD;1969-08-01 00:00:00;2001-01-09 11:30:00;7.246257821724825;47.672407633698285
A116003001;L'Ill à Mulhouse - Illberg;STD;1958-10-16 00:00:00;1974-01-02 15:35:00;7.322482410906697;47.735333721804324
A116003002;L'Ill à Didenheim;STD;1973-10-04 00:00:00;;7.306626878278685;47.717634927712645
A116003003;L'Ill à Brunstatt;STD;2007-01-01 00:00:00;2021-10-18 00:00:00;7.319517864503708;47.731404995807445
A116003004;L'Ill à Brunstatt - Passerelle collège Pflimlin;STD;2021-10-12 14:00:00;;7.314733290245549;47.72895632012002
A116003101;L'Ancienne Ill (ou Illsteinbaechlein) à Illzach;STD;2007-01-01 00:00:00;;7.350424931782676;47.76576573620335
A120020001;Le ruisseau de l'Alfeld à Sewen [Village];STD;1962-12-01 00:00:00;1974-11-01 12:00:00;6.9061957759414;47.806839001314465
A120020101;La Doller à Sewen [Lerchenmatt];STD;1962-01-01 00:00:00;1985-01-01 12:00:00;6.887820800601333;47.80012440387952
A120020201;La Doller à Sewen [Lerchenmatt amont];STD;1962-01-01 00:00:00;1981-10-19 00:00:00;6.888910323867025;47.800574826237344
A120020301;La Doller à Sewen [Lerchenmatt aval] - Ancienne;STD;1961-11-30 00:00:00;1991-11-11 12:00:00;6.895207710713208;47.801825328952056
A120020302;La Doller à Sewen [Lerchenmatt aval];STD;1991-10-15 00:00:00;;6.889294423776377;47.80070624767173
A120020501;La Doller à Sewen [Village];STD;1959-01-01 00:00:00;1999-04-27 12:00:00;6.907429447500529;47.806698724878366
A120050001;Le ruisseau de l'Alfeld à Sewen [Lac d'Alfeld];STD;1968-12-01 00:00:00;1972-01-01 12:00:00;6.874408444889795;47.81740144897106
A121000101;La Doller à Kirchberg;STD;2007-01-01 00:00:00;;6.961421403898061;47.79312480094162
A122069001;Le ruisseau le Bourbach à Bourbach-le-Bas;STD;1965-12-21 00:00:00;1983-06-14 12:00:00;7.058462307227307;47.775282460362725
A122201001;La Doller à Masevaux;STD;1962-11-21 00:00:00;1999-08-09 09:30:00;7.002925458965288;47.77136436745192
A122201002;La Doller à Lauw;STD;1999-07-22 00:00:00;2007-01-04 10:20:00;7.0078446527803235;47.76532922554614
A123050001;Le ruisseau le Michelbach à Michelbach;STD;1965-12-21 00:00:00;1983-10-08 12:00:00;7.10668324076278;47.76103685659355
A124020001;[Le canal Walch] à Burnhaupt-le-Haut [Pont d'Aspach];STD;1962-01-01 00:00:00;1970-08-01 12:00:00;7.149782920122488;47.744149168098325
A124020101;La Doller à Burnhaupt-le-Haut [Pont d'Aspach];STD;1962-11-30 00:00:00;;7.147782709660675;47.74368835685227
A124052001;Le ruisseau le Baerenbach à Schweighouse-Thann;STD;1971-06-30 00:00:00;1979-02-03 12:00:00;7.172174075713128;47.75499740480892
A125020001;La Doller à Reiningue;STD;1967-11-22 00:00:00;;7.232178038526801;47.745487029646945
A125020101;Le ruisseau le Dollerbaechlein à Pfastatt;STD;1977-09-20 00:00:00;1987-11-12 12:00:00;7.3033465957362464;47.758114399657266
